GeneSymbol	GeneID	GI
Glra1	14654	gi|31982694
Treml4	224840	gi|255003764
Cyp2c50	107141	gi|268607564
Foxred2	239554	gi|269914152
Dnaja1	15502	gi|258547146
Dnaja1	15502	gi|258547148
Wnt2	22413	gi|242397432
Cd247	12503	gi|13624303
Tac2	21334	gi|166362717
Mfn2	170731	gi|120407048
Tfpi	21788	gi|293597536
Ffar2	233079	gi|22122727
Pknox1	18771	gi|34368580
Ffar2	233079	gi|270341373
Pcolce	18542	gi|125490382
Ffar2	233079	gi|270341375
Ffar2	233079	gi|270341377
Cxcl16	66102	gi|83745124
Jmjd6	107817	gi|125988379
Axl	26362	gi|300794884
Timp3	21859	gi|6755793
Egfem1	75740	gi|268370053
Zfpm1	22761	gi|6677633
Sez6l	56747	gi|359807067
Lrfn5	238205	gi|31559842
Sez6l	56747	gi|124249082
Lypd4	232973	gi|33354251
Mpzl3	319742	gi|147904557
Gm7120	633640	gi|295054239
Mgll	23945	gi|261878509
Fbxw15	382105	gi|115299773
Mgll	23945	gi|6754690
Pcsk1	18548	gi|7305371
Pcsk2	18549	gi|6679229
Treml4	224840	gi|76677893
Gas6	14456	gi|145301603
Fut11	73068	gi|58037305
Gabra5	110886	gi|30578386
Adam33	110751	gi|254587926
Cnpy3	72029	gi|21312510
Serpina11	380780	gi|261599049
Slirp	380773	gi|283046784
Ifna11	15964	gi|158631170
Htr3a	15561	gi|153791845
Aga	11593	gi|326439050
Htr3a	15561	gi|153792456
Papln	170721	gi|158711721
Nod1	107607	gi|33563305
Pdcd1lg2	58205	gi|10946740
Cd247	12503	gi|164664500
Tpbg	21983	gi|31543887
Pdyn	18610	gi|148747390
Serpina1a	20700	gi|6678079
Kif1c	16562	gi|145966744
Sppl2a	66552	gi|258645125
Slc5a1	20537	gi|261824023
Frem1	329872	gi|311771740
Gpx3	14778	gi|15011841
Ror1	26563	gi|31560493
Bub1b	12236	gi|157951692
Twsg1	65960	gi|12746428
Foxn3	71375	gi|51093870
Ptprv	13924	gi|158303304
Slc15a4	100561	gi|19527112
Egfl7	353156	gi|257096016
Cntn5	244682	gi|282847346
Treml4	224840	gi|255003767
Wisp1	22402	gi|9256533
Gpt	76282	gi|33413404
Chst13	71797	gi|254692861
Oasl1	231655	gi|21630289
Gfer	11692	gi|46909575
Prlr	19116	gi|359339025
Mpzl3	319742	gi|28892839
Papln	170721	gi|329299032
Kera	16545	gi|6680554
Aspm	12316	gi|87298845
Coq6	217707	gi|283135186
Lynx1	23936	gi|7106349
Gpr180	58245	gi|31560316
Ilf3	16201	gi|472339066
Prune2	353211	gi|242332583
Sh3glb1	54673	gi|9507097
Wwp1	107568	gi|443906717
Nfasc	269116	gi|237858632
Wwp1	107568	gi|112734836
Ahsg	11625	gi|451172066
Tsku	244152	gi|270483879
Farsb	23874	gi|491222947
Ly6e	17069	gi|255708401
Fli1	14247	gi|6679807
Il31ra	218624	gi|225007641
Crhr1	12921	gi|6681013
Tmem52	69671	gi|359718962
Rnf128	66889	gi|363543360
Gba	14466	gi|6679955
Acp2	11432	gi|29150253
Nomo1	211548	gi|227908803
Msmb	17695	gi|10181104
Chrm2	243764	gi|282721106
Dnajc5	13002	gi|7949027
Maged1	94275	gi|9789935
Tcf3	21423	gi|255918166
Kcnj14	211480	gi|22122399
Cpeb2	231207	gi|293651589
Tinagl1	94242	gi|270132817
Men1	17283	gi|270309147
Cldn18	56492	gi|302699192
Cd302	66205	gi|27228976
Bpifb6	228796	gi|254675246
LOC100048884	100048884	gi|313482876
Cd200r4	239849	gi|46402237
Emilin1	100952	gi|19527130
Parl	381038	gi|54261813
Postn	50706	gi|311771596
Cp	12870	gi|442745912
Klkb1	16621	gi|236465805
Zpbp2	69376	gi|262072996
P4ha3	320452	gi|227908832
Mdfi	17240	gi|448261611
Pla2g2c	18781	gi|225543511
Ces3a	382053	gi|257743052
Sorcs1	58178	gi|357394807
Tcf3	21423	gi|255918168
Abp1	76507	gi|239051845
Scgb2b27	233099	gi|154689644
Scgb2b27	233099	gi|451327616
Ikbkg	16151	gi|238637312
Clec4n	56620	gi|298358452
Cldn7	53624	gi|302318906
C1qtnf5	235312	gi|298286528
Atg16l1	77040	gi|27777650
Dnajc1	13418	gi|300192993
Lect2	16841	gi|255760039
Mmp28	118453	gi|30348960
Angptl7	654812	gi|88196773
Cd276	102657	gi|19527206
Rad21l	668929	gi|448279188
Sspo	243369	gi|345842432
Cspg5	29873	gi|261878594
Lrrn3	16981	gi|33859578
Lrrn3	16981	gi|411147398
Nap1l1	53605	gi|226443026
Wfdc11	629761	gi|240120149
Fbln5	23876	gi|6753824
Ptprb	19263	gi|258613900
Postn	50706	gi|311771599
Lcn5	13863	gi|110835735
Slitrk2	245450	gi|238637336
Serpina3a	74069	gi|267844860
Zpbp2	69376	gi|262072998
Pradc1	73327	gi|117606407
Mroh2a	100040766	gi|293629333
Mup17	100039206	gi|317008620
Os9	216440	gi|283837907
Prl3d1	18775	gi|109627658
Adamts20	223838	gi|259155423
Ly6e	17069	gi|255708393
Fam132a	67389	gi|13385632
Sema6c	20360	gi|433660824
4932438H23Rik	74387	gi|19920334
Cst13	69294	gi|47575695
Sema6c	20360	gi|6755464
Astn2	56079	gi|46488928
Cp	12870	gi|442745910
Defa-rs7	13226	gi|254588032
Cyp2c70	226105	gi|268607642
Sstr2	20606	gi|110665703
Mamdc4	381352	gi|238814398
Cd69	12515	gi|84370294
Ces3b	13909	gi|226874916
Pomt2	217734	gi|70794795
Prl4a1	19110	gi|6755166
Ikbkg	16151	gi|238637314
Atxn1	20238	gi|334358889
Megf8	269878	gi|237874245
Sycn	68416	gi|228480228
Tmem150a	232086	gi|21450311
Fgfrl1	116701	gi|256000817
Hmmr	15366	gi|226693396
Map1a	17754	gi|124244033
Pamr1	210622	gi|224994201
Tfeb	21425	gi|239835744
Sstr5	20609	gi|74315983
Srl	106393	gi|34328417
Rnase11	497113	gi|59858547
Kpna1	16646	gi|31543047
Plxnb2	140570	gi|226958474
Prokr2	246313	gi|254692907
Men1	17283	gi|270309150
Pcdh9	211712	gi|124487029
Ffar2	233079	gi|270341379
Rdh7	54150	gi|8567342
Mgll	23945	gi|261878516
Ndor1	78797	gi|357527449
Nrbp1	192292	gi|22219434
Ctsa	19025	gi|84042525
Tcf3	21423	gi|255918158
Ogn	18295	gi|6679166
Ly6e	17069	gi|255708395
Fxyd1	56188	gi|259490450
Wfikkn2	278507	gi|267844918
Gm4980	100503386	gi|306922422
Sema4b	20352	gi|110625636
Eif4e3	66892	gi|13385302
Fcrl6	677296	gi|257900497
Tnfrsf8	21941	gi|6678385
Ikbkg	16151	gi|238637316
C1qtnf5	235312	gi|95147549
Kat7	217127	gi|303521989
Sstr5	20609	gi|300360551
Pcsk1n	30052	gi|257153448
Map1a	17754	gi|291045426
Adam9	11502	gi|401782598
Trim24	21848	gi|440918697
Gabra1	14394	gi|6753936
Akr1a1	58810	gi|10946870
Ikbkg	16151	gi|238637307
Lrp4	228357	gi|224994223
Tyr	22173	gi|6755913
Kirrel3	67703	gi|29824425
Lhcgr	16867	gi|7305233
Rnase4	58809	gi|47679097
Gfra4	14588	gi|209862933
Frem3	333315	gi|268607688
Mmp20	30800	gi|7305275
Raet1e	379043	gi|38016148
Gfra4	14588	gi|401782603
Trf	22041	gi|20330802
Tmem92	544806	gi|253683499
Prl3d1	18775	gi|328927033
Cyp2c39	13098	gi|242332605
Pm20d1	212933	gi|227908835
Heph	15203	gi|227499253
Lgr6	329252	gi|84781785
Grid2	14804	gi|6680091
Csf2rb2	12984	gi|6681049
Arc	11838	gi|451958117
Mup1	17840	gi|244792811
Spint4	78239	gi|33942057
Srpx2	68792	gi|410442536
Nrn1	68404	gi|23956286
Tsku	244152	gi|270483875
Apoa1bp	246703	gi|21553309
Lrrc4c	241568	gi|224994244
Cav2	12390	gi|18702317
Cav2	12390	gi|480354944
Cyp24a1	13081	gi|6753572
H2-Q7	15018	gi|310616737
Kirrel3	67703	gi|300193002
Klk11	56538	gi|9910298
Muc2	17831	gi|410442543
Rassf2	215653	gi|30425302
Rdh12	77974	gi|58037513
Usf2	22282	gi|6755945
Smoc1	64075	gi|226246620
Ptn	19242	gi|6679543
Lsr	54135	gi|255958263
Susd2	71733	gi|251823824
Fxyd1	56188	gi|34996479
Tcf3	21423	gi|255918162
Tigit	100043314	gi|226423924
Crisp2	22024	gi|323276641
Spink7	408198	gi|254675242
Scube1	64706	gi|407228378
Kif7	16576	gi|254553479
Neu1	18010	gi|254939721
Mup1	17840	gi|244792827
R3hdml	100043899	gi|150010587
Ly6e	17069	gi|255708399
Siglec5	233186	gi|21704168
Cdh3	12560	gi|83715978
Pglyrp2	57757	gi|407228385
Ntm	235106	gi|31982044
Clec4n	56620	gi|9910158
Pglyrp2	57757	gi|407228388
Pglyrp2	57757	gi|407228390
Tsku	244152	gi|270483877
Spp1	20750	gi|323668335
Ednrb	13618	gi|6681269
Rad51d	19364	gi|6755278
Ces4a	234677	gi|238859635
Nrxn3	18191	gi|355390246
Rad51d	19364	gi|485464609
Ctns	83429	gi|13752577
Loxl4	67573	gi|256665257
Rhag	19743	gi|6755322
Rad51d	19364	gi|485464614
Dennd4c	329877	gi|300863147
Prl8a6	19112	gi|6755170
Fcer2a	14128	gi|359279914
Clstn1	65945	gi|12746426
P4ha2	18452	gi|209862961
B3gnt9	97440	gi|30725708
B3gnt9	97440	gi|429535849
Thpo	21832	gi|291045237
Ear5	54159	gi|256355080
Cyp2c55	72082	gi|13386282
Tcf3	21423	gi|255918164
Nrl	18185	gi|429535853
Fam198a	245050	gi|29244228
Nrl	18185	gi|429535855
Slc27a1	26457	gi|6755546
Cadm2	239857	gi|225543375
Podn	242608	gi|32526861
Alox8	11688	gi|40363263
Lrig2	269473	gi|68299752
Postn	50706	gi|7657429
Pcdh19	279653	gi|157426849
Creld1	171508	gi|19527148
Pkd1l2	76645	gi|294862233
Lgals3bp	19039	gi|6755144
Emid1	140703	gi|18079312
Minpp1	17330	gi|6754698
Matn1	17180	gi|171846231
Fat2	245827	gi|71725377
Obp2a	227627	gi|23956342
Ahsg	11625	gi|7304875
Cuta	67675	gi|62198239
F630003A18Rik	319823	gi|28892873
Ahsg	11625	gi|451172064
Vmn2r26	56552	gi|119392101
Clcc1	229725	gi|295293090
Nrcam	319504	gi|225637535
Gkn2	66284	gi|13384884
Adam23	23792	gi|6752968
Ryk	20187	gi|110681700
Rcn3	52377	gi|188035858
Col16a1	107581	gi|227500531
Lrig1	16206	gi|88014689
Sema3g	218877	gi|84794605
Crtac1	72832	gi|110626040
Epha1	13835	gi|31980651
Fkbp11	66120	gi|15277331
Wnt5b	22419	gi|415702096
Farsb	23874	gi|31981400
Gm15386	654464	gi|91064863
Clec14a	66864	gi|31541811
Podnl1	244550	gi|170932477
Cxcl14	57266	gi|119392098
Wnt5b	22419	gi|415702185
Cd164	53599	gi|8393787
Prg3	53856	gi|8394042
Hoxd10	15430	gi|31560501
Bcam	57278	gi|10048460
Mia2	338320	gi|28893435
Tceb3	27224	gi|31543847
Mpzl2	14012	gi|31542623
Ccdc47	67163	gi|125628650
Zg16	69036	gi|23943876
Lrp1b	94217	gi|153792247
Bpifb4	381399	gi|223468638
Unc5b	107449	gi|85861262
Lrrc55	241528	gi|85701836
Car14	23831	gi|6753264
Lingo2	242384	gi|260268947
Eltd1	170757	gi|170650603
Ptprf	19268	gi|115648048
Fbn2	14119	gi|118136302
Manba	110173	gi|158533990
C1rb	667277	gi|164518919
Dspp	666279	gi|111120322
Sema4g	26456	gi|6755462
Ncr1	17086	gi|31981638
Lipf	67717	gi|13385836
Nhlrc3	212114	gi|27369692
Lrrc52	240899	gi|61656190
Reep4	72549	gi|30725847
Kirrel3	67703	gi|300193007
C1ra	50909	gi|164518925
Shisa4	77552	gi|30424906
Crisp3	11572	gi|6753004
Rtn4rl1	237847	gi|29244160
Cartpt	27220	gi|125628671
Arsa	11883	gi|67972647
Ikbkg	16151	gi|238637310
Shisa5	66940	gi|21703698
Tor1b	30934	gi|31559990
Fkbp14	231997	gi|23956366
Mesdc2	67943	gi|228480219
Zp3r	22789	gi|229577240
Dkc1	245474	gi|91064867
Dnajc5	13002	gi|409191595
Spns2	216892	gi|446711828
Cela2a	13706	gi|6681297
Gsn	227753	gi|28916693
Dnajc5	13002	gi|409191597
C1qtnf1	56745	gi|9910610
Cbln3	56410	gi|9789903
Col5a2	12832	gi|86613790
BC089491	280621	gi|76781476
Tg	21819	gi|124430576
Creg1	433375	gi|6753520
Slc35f6	74919	gi|188497646
Spns2	216892	gi|222418556
Wnt16	93735	gi|255683341
Celsr1	12614	gi|115648153
Fzd8	14370	gi|242332486
Cpxm1	56264	gi|228008326
Col7a1	12836	gi|115647999
Lrrc24	378937	gi|37674275
Kdm5a	214899	gi|226958545
Chrna1	11435	gi|31542391
Fam198a	245050	gi|315623947
Tmx4	52837	gi|112817607
Negr1	320840	gi|28893343
Ace	11421	gi|46559389
Clec4n	56620	gi|298358444
Atraid	381629	gi|47087146
Pik3ip1	216505	gi|42558273
Vnn3	26464	gi|257153365
Prss29	114662	gi|165932352
Dpp7	83768	gi|31981425
P4ha1	18451	gi|33859596
F2	14061	gi|6753798
Fam57b	68952	gi|226437643
Sparcl1	13602	gi|227330561
Adam15	11490	gi|109148517
Pappa	18491	gi|59676577
Spink2	69982	gi|34304087
D630045J12Rik	330286	gi|257467657
Dhrs9	241452	gi|30425272
Nucb1	18220	gi|6679158
Cdnf	227526	gi|29244056
Amica1	270152	gi|160333187
Ldlrad3	241576	gi|124001549
Ptprq	237523	gi|124487427
Zp2	22787	gi|6756081
Scgb2b2	381970	gi|154090957
Crtam	54698	gi|387779124
Mup3	17842	gi|88196796
Amigo1	229715	gi|51988881
Chrnb1	11443	gi|160358782
Raet1d	56554	gi|9910522
Amigo1	229715	gi|51988879
Gp49a	14727	gi|6680053
Rgs6	50779	gi|29789076
Ifna1	15962	gi|117168293
Otor	57329	gi|10181138
Adam9	11502	gi|160358787
Wisp3	327743	gi|188497673
Cspg5	29873	gi|261878591
Fcer1g	14127	gi|6753830
Apoc4	11425	gi|6671501
Plch2	269615	gi|121583637
Cd300lg	52685	gi|238231413
Cercam	99151	gi|46411176
Rdh13	108841	gi|30425078
Cd300lg	52685	gi|238231417
Cd164l2	69655	gi|115511040
Gzmb	14939	gi|7305123
Emc1	230866	gi|31542273
Ifnar2	15976	gi|160358795
Hapln3	67666	gi|31982256
Enpp6	320981	gi|28893409
Chrnd	11447	gi|110225335
Epha10	230735	gi|374093225
Ubr4	69116	gi|237820660
Defb37	353320	gi|32129203
Emc1	230866	gi|85861260
Pla2g5	18784	gi|171906563
Fbln2	14115	gi|124517704
Slitrk2	245450	gi|238637334
Canx	12330	gi|6671664
Megf9	230316	gi|27370004
Cp	12870	gi|110347564
Canx	12330	gi|160333212
Wfdc15a	68221	gi|34304062
Ptpru	19273	gi|134031955
Canx	12330	gi|160333216
Ntng2	171171	gi|41281648
Ptpru	19273	gi|133778922
Sema4c	20353	gi|186659517
Chrnb2	11444	gi|31542397
Epha8	13842	gi|154240697
Skint11	230623	gi|260436905
Crispld2	78892	gi|27229267
Glb1	12091	gi|6753190
Upk3a	22270	gi|251823972
H2-D1	14964	gi|133778955
Mgll	23945	gi|261878511
Gabrr1	14408	gi|402691983
Prkcsh	19089	gi|6679465
Sgca	20391	gi|6677923
Elfn2	207393	gi|62990174
Fermt3	108101	gi|24418903
Tcf3	21423	gi|255918153
Wnt8a	20890	gi|6678169
Celsr2	53883	gi|114050895
Cpn2	71756	gi|147904569
Adamts20	223838	gi|259155419
Celsr2	53883	gi|114050897
Tnn	329278	gi|224922775
Glra4	14657	gi|194248074
Prcp	72461	gi|33469015
Cyyr1	224405	gi|21450067
Ednra	13617	gi|45383740
Cd248	70445	gi|16923944
Defa24	503491	gi|66730567
H2-K1	14972	gi|133922588
Ly6e	17069	gi|6678748
Wbp1l	226178	gi|295317411
Bpifa3	73388	gi|58037321
Tectb	21684	gi|7363457
Gpr97	54672	gi|254281307
Cd5l	11801	gi|160358823
Col5a1	12831	gi|164565411
Lrfn4	225875	gi|31559904
Cntnap4	170571	gi|31982591
Otog	18419	gi|190358487
1300017J02Rik	71775	gi|21313642
Shisa6	380702	gi|85702193
Cd200r1	57781	gi|10946634
Epha10	230735	gi|110626015
Pqlc3	217430	gi|238550113
Igfbp2	16008	gi|31982260
Adam12	11489	gi|117606341
Treh	58866	gi|482661617
Nps	100043254	gi|254692839
Sdf2l1	64136	gi|11612505
C1qc	12262	gi|113680120
Islr2	320563	gi|238859605
Cdh22	104010	gi|164698424
Lgi1	56839	gi|9938002
Penk	18619	gi|50950119
Scgb3a1	68662	gi|16905069
Fam57b	68952	gi|226437645
Islr2	320563	gi|238859607
Col26a1	140709	gi|19263338
Ccl5	20304	gi|164698428
Islr2	320563	gi|56119145
Il5ra	16192	gi|6680431
Wap	22373	gi|93204854
Islr2	320563	gi|238859610
Dgka	13139	gi|31560474
Scgb2b20	494519	gi|154146235
C1qb	12260	gi|6753220
Cntn1	12805	gi|6680954
Islr2	320563	gi|238859612
Pebp4	73523	gi|148230380
Kat7	217127	gi|29244000
Ces3b	13909	gi|226874914
Islr2	320563	gi|238859614
C1qa	12259	gi|124286805
Tarm1	245126	gi|28893513
Nenf	66208	gi|13384818
Pebp4	73523	gi|62857895
Acr	11434	gi|471012806
Cntn1	12805	gi|227497224
Islr2	320563	gi|238859616
Prss23	76453	gi|31541882
Mup20	381530	gi|59858561
Prrt3	210673	gi|66793406
Traf3ip2	103213	gi|31542077
Ugt3a1	105887	gi|164450477
Itgad	381924	gi|294997269
Cd180	17079	gi|117320545
Vasn	246154	gi|31981693
Zp3	22788	gi|6756083
Ang	11727	gi|239835771
Fgfrl1	116701	gi|16905101
Amigo3	320844	gi|28893353
Adam11	11488	gi|160707883
Adam11	11488	gi|160707885
Icam4	78369	gi|12963855
Frem2	242022	gi|71051607
Nod1	107607	gi|283806725
Lrrn3	16981	gi|411147395
Azgp1	12007	gi|160415217
Aebp1	11568	gi|160707889
Mettl7b	71664	gi|27229118
Cyp2b10	13088	gi|50080153
F11r	16456	gi|27734847
Ace2	70008	gi|83582782
Pear1	73182	gi|22779881
Lrfn1	80749	gi|213972562
Pear1	73182	gi|74096451
Atxn1	20238	gi|33636696
Igsf9	93842	gi|224809500
Cd8b1	12526	gi|6753358
Ace2	70008	gi|194473667
Pear1	73182	gi|74096453
Sema4f	20355	gi|164698454
Rtn4r	65079	gi|12667794
Pear1	73182	gi|74096455
Pcdha4	12936	gi|6681021
C8g	69379	gi|58037159
C1qtnf3	81799	gi|13562098
Pglyrp4	384997	gi|260166655
Lcn5	13863	gi|110835737
Itih5	209378	gi|27369644
Emc7	73024	gi|19526956
Agr3	403205	gi|281332101
Frrs1l	230235	gi|219282712
Liph	239759	gi|140970704
Lrfn3	233067	gi|30425224
Thsd4	207596	gi|283135196
Leprel1	210530	gi|27734076
Chrng	11449	gi|119964696
Ugt1a1	394436	gi|145699099
Itlnb	493583	gi|56090544
Pth2r	213527	gi|29293832
Rspry1	67610	gi|165972349
Prl2a1	56635	gi|9910514
Nlrc5	434341	gi|254692966
Ceacam16	330483	gi|126432550
Cyhr1	54151	gi|9506491
Shisa3	330096	gi|85986585
Smr2	20600	gi|72534647
Stab1	192187	gi|154240684
Cuzd1	16433	gi|133778951
Ecm2	407800	gi|59858563
Itih1	16424	gi|124249351
Tcf3	21423	gi|255918156
Txndc15	69672	gi|52693935
Omd	27047	gi|6754934
Adam26a	13525	gi|148539874
Unc5a	107448	gi|23346571
Pate4	56872	gi|160358841
Wfdc6b	433502	gi|237649068
Tlr8	170744	gi|126723495
Chga	12652	gi|6680932
Sned1	208777	gi|153791169
Ces3a	382053	gi|257743054
Mmp1a	83995	gi|14030785
Pdia5	72599	gi|30794140
Abp1	76507	gi|239051858
Alb	11657	gi|163310765
Ndor1	78797	gi|126723293
Lrrc63	70859	gi|267844854
Trem1	58217	gi|10946760
Oit3	18302	gi|27545185
Mdk	17242	gi|6754668
Art2b	11872	gi|110815851
Mdk	17242	gi|59894790
Cxadr	13052	gi|68510034
Mettl9	59052	gi|34328259
Mdk	17242	gi|59894788
Cxadr	13052	gi|6857775
Ifne	230405	gi|28893489
Pkhd1l1	192190	gi|29135339
Fgf3	14174	gi|158517907
H2-DMa	14998	gi|148539979
Adam5	11499	gi|440546413
Ism1	319909	gi|451332365
C1qtnf1	56745	gi|323668290
Igsf11	207683	gi|40254205
Impg2	224224	gi|46519171
Cadm3	94332	gi|16716503
Adam5	11499	gi|440918673
Vmn2r1	56544	gi|114145503
Cela3b	67868	gi|13385916
Tm9sf4	99237	gi|31542095
Mr1	15064	gi|6680157
Poglut1	224143	gi|27369505
Lrit1	239037	gi|158517913
Casq2	12373	gi|157951700
Mpzl1	68481	gi|49457857
Srgn	19073	gi|6997243
Adam19	11492	gi|6752966
Sele	20339	gi|6755452
Glrb	14658	gi|31981754
Mmrn2	105450	gi|122937370
C1qtnf5	235312	gi|95147546
H2-T23	15040	gi|6754148
Wfdc13	408190	gi|60592762
Vstm5	69137	gi|58037147
Car11	12348	gi|22208838
Spp1	20750	gi|165932360
Tpsb2	17229	gi|130496076
Aplp2	11804	gi|156255194
Cfi	12630	gi|110347406
Sidt2	214597	gi|26986551
Igsf9	93842	gi|224809504
Kat7	217127	gi|303521965
Skint9	329918	gi|29244462
Lrrc3	237387	gi|21553121
Tmem59l	67937	gi|33695141
Ifnar2	15976	gi|160358845
Ifnl2	330496	gi|130494425
Treh	58866	gi|482661645
Gpr114	382045	gi|225543296
Hhla1	654498	gi|223029416
Tll2	24087	gi|6755807
Vwc2l	320460	gi|70887782
Adamdec1	58860	gi|10946874
Igfbp1	16006	gi|160358847
Col6a2	12834	gi|22203747
Mmp21	214766	gi|23308683
Gabrq	57249	gi|10048422
Gpr114	382045	gi|225543299
Tada3	101206	gi|20149314
Plekhg5	269608	gi|51921315
Crp	12944	gi|162138926
Sumf1	58911	gi|144094256
Slamf9	98365	gi|176866315
Adam5	11499	gi|75677440
Psap	19156	gi|225735645
Htt	15194	gi|45439304
Il8	20309	gi|6755436
Adam5	11499	gi|440918675
Fgl2	14190	gi|31542814
Ccl1	20290	gi|6755424
Psap	19156	gi|225735649
Mst1	15235	gi|254675205
Pf4	56744	gi|9910486
Psap	19156	gi|225735651
Grik4	110637	gi|304766513
Rnase4	58809	gi|47679082
Astn1	11899	gi|327199303
Wfdc12	192200	gi|20149778
C1qtnf7	109323	gi|61098164
C1qtnf6	72709	gi|148540036
Psap	19156	gi|225735653
Skint3	195564	gi|156523060
Lamb3	16780	gi|113865981
Spink8	78709	gi|114145596
Hoxd9	15438	gi|7305153
Lrp11	237253	gi|31542055
Osmr	18414	gi|162287202
Igsf8	140559	gi|32189434
Ccl6	20305	gi|6677883
Fgfbp1	14181	gi|410025488
Grem2	23893	gi|6754070
Glipr1	73690	gi|21312072
Mgat4b	103534	gi|253683470
Ntng1	80883	gi|13507636
Fgfbp1	14181	gi|47132512
Ifnk	387510	gi|40255305
Defa20	68009	gi|154090949
Fxyd3	17178	gi|6678814
Pglyrp4	384997	gi|260166658
Efemp1	216616	gi|164607147
Ntng1	80883	gi|254039701
Dsc2	13506	gi|7305007
Tfpi	21788	gi|33859644
Spink6	433180	gi|85701488
Defa2	100294660	gi|488031847
Cd300ld	217305	gi|21703872
Cd59b	333883	gi|32469507
C1ql2	226359	gi|46402221
Tmem25	71687	gi|21313687
Kcp	333088	gi|327180710
Tacstd2	56753	gi|31560359
Trim24	21848	gi|94420998
Ctsr	56835	gi|9931986
Ntng1	80883	gi|254039711
Prss53	330657	gi|124486911
Trim24	21848	gi|440918679
Cldn18	56492	gi|9790075
Islr	26968	gi|6754374
Svep1	64817	gi|124783268
Pcdh9	211712	gi|422744495
Tpp1	12751	gi|6753448
C1ql3	227580	gi|23680960
Fkbp9	27055	gi|172072617
Skint11	230623	gi|260447054
Pcdh9	211712	gi|422744222
Abp1	76507	gi|239051904
Igsf10	242050	gi|242247270
Lgi4	243914	gi|31981706
Sdk2	237979	gi|40254254
Igflr1	101883	gi|117414141
Strc	140476	gi|120300985
Ostn	239790	gi|37674267
Bai2	230775	gi|146134458
C8b	110382	gi|33563297
Itih4	16427	gi|226531047
Sppl2b	73218	gi|116805338
4-Mar	381270	gi|113865913
Itih4	16427	gi|226531069
Sppl2c	237958	gi|126722669
Smpdl3b	100340	gi|19527104
Cd99	673094	gi|125660453
Fgf22	67112	gi|12963627
Rcn1	19672	gi|6677691
Prss42	235628	gi|23346527
Prss58	232717	gi|33239437
Gucy2c	14917	gi|187960051
Scgb2b24	233090	gi|30315676
C1qtnf1	56745	gi|323668292
Tyro3	22174	gi|68989243
Clca3	23844	gi|8567336
Mmp28	118453	gi|30348964
Gpld1	14756	gi|111378397
Cacna2d1	12293	gi|161086896
Pla2g10	26565	gi|21356649
Prss50	235631	gi|31981922
Uts2b	224065	gi|37718974
Dcbld1	66686	gi|165377069
Prok1	246691	gi|117676357
Cntn4	269784	gi|157909805
Reck	53614	gi|172072643
Tmed2	56334	gi|9790015
Raet1c	19370	gi|6679621
Adam23	23792	gi|294862273
Atxn1	20238	gi|334358891
Cntn4	269784	gi|157909807
Creld2	76737	gi|21313278
Cacna2d1	12293	gi|6753234
Ero1lb	67475	gi|38348230
Dgcr2	13356	gi|157909810
Tfeb	21425	gi|239835746
Mup1	17840	gi|244792753
Ctrb1	66473	gi|255522937
Spp1	20750	gi|323668333
Cntn4	269784	gi|157909814
Moxd2	194357	gi|134948567
Aga	11593	gi|54292135
Lrfn2	70530	gi|226246673
Madcam1	17123	gi|145386541
Prh1	19131	gi|334358859
Afm	280662	gi|125347464
Chrne	11448	gi|6752950
Igdcc4	56741	gi|146231956
Cdhr3	68764	gi|67846107
Matn2	17181	gi|120407045
C1qtnf6	72709	gi|323668310
Astn1	11899	gi|46488926
Chgb	12653	gi|6680934
Aoah	27052	gi|6753064
Acr	11434	gi|7304853
Cd101	630146	gi|268835535
Otogl	628870	gi|294774587
Lepre1	56401	gi|109150437
Cdhr1	170677	gi|18700014
Cyp2s1	74134	gi|21311915
Lepre1	56401	gi|109150433
Relt	320100	gi|31982219
Fstl4	320027	gi|57527848
Ucn3	83428	gi|21492632
Tsku	244152	gi|67972425
Epha3	13837	gi|31982448
Lyve1	114332	gi|31560771
Catsperd	106757	gi|261245039
Ptpre	19267	gi|153945814
Islr	26968	gi|306482659
Chl1	12661	gi|110347545
Gpr125	70693	gi|241896916
Sulf1	240725	gi|26986617
Npc1l1	237636	gi|253970442
Gpr126	215798	gi|50428577
Fkbp10	14230	gi|254939530
Naaa	67111	gi|255683420
Defb4	56519	gi|9789929
Prl2c2	18811	gi|13654251
Adam24	13526	gi|157012013
Mrc2	17534	gi|113930720
D130043K22Rik	210108	gi|124486676
Plxnb2	140570	gi|226958476
Qrfp	227717	gi|34556201
Antxrl	239029	gi|120407060
Ror2	26564	gi|47271533
Gusb	110006	gi|6754098
Clcc1	229725	gi|21704070
Cxcl2	20310	gi|6677885
Tmx3	67988	gi|117606385
Erbb4	13869	gi|146134398
Nfasc	269116	gi|237858630
Procr	19124	gi|251823822
Pradc1	73327	gi|254750692
Ccdc107	622404	gi|85702296
Epgn	71920	gi|16716373
Vipr1	22354	gi|31543948
Cntn6	53870	gi|31980846
Epyc	13516	gi|6681231
Fcgr1	14129	gi|6753832
Zc3hav1	78781	gi|227116322
Ptgfrn	19221	gi|50845420
Tnfaip6	21930	gi|6678379
C1qtnf3	81799	gi|323668307
Hspa5	14828	gi|254540166
Tmigd1	66601	gi|13385118
Prl7b1	75596	gi|58037423
H2-Ea-ps	100504404	gi|31982789
Fxyd1	56188	gi|37577140
